customer_id,first_name,last_name,email,country,signup_date
CUST_00151,Sophia,Rodriguez,sophia_rodriguez150@example.com,NULL,2023-10-25
CUST_00673,Liam,Martinez,liam_martinez672@example.com,UK,2023-08-31
CUST_00330,Benjamin,Smith,benjamin_smith329@example.com,NULL,2023-02-19
CUST_00007,Mia,Rodriguez,mia_rodriguez6@example.com,"United State",2023-05-06
CUST_00735,Emma,Jones,emma_jones734@example.com,NULL,2022-10-26
CUST_00841,oliver,Jones,oliver_jones840@example.com,NULL,2023-02-09
CUST_00854,Benjamin,Davis,benjamin_davis853@example.com,Japan,2023-03-03
CUST_00165,Emma,Rodriguez,,Australia,2023-07-03
CUST_00989,olivia,Davis,olivia_davis988@example.com,"United State",2023-06-30
CUST_00452,Sophia,Martinez,sophia_martinez451@example.com,Germany,2022-06-29
CUST_00491,William,Miller,william_miller490@example.com,"United State",2022-05-20
CUST_00120,Ava,garcia,,"United State",2022-08-26
CUST_00288,Emma,Martinez,emma_martinez287@example.com,NULL,2023-09-09
CUST_00903,William,Davis,,"United State",2022-08-28
CUST_00088,Liam,Rodriguez,liam_rodriguez87@example.com,Germany,2023-11-06
CUST_00096,Noah,williams,noah_williams95@example.com,Australia,2028-01-01
CUST_00860,Isabella,Jones,isabella_jones859@example.com,Australia,2022-04-17
CUST_00622,olivia,williams,olivia_williams621@example.com,Germany,2022-07-20
CUST_00903,William,Davis,,"United State",2022-08-28
CUST_00609,Sophia,Miller,sophia_miller608@example.com,Germany,2023-04-02
CUST_00900,Sophia,williams,sophia_williams899@example.com,NULL,2022-03-01
CUST_00995,Sophia,Miller,sophia_miller994@example.com,Canada,2022-01-16
CUST_00229,Benjamin,Brown,,NULL,2023-05-04
CUST_00239,Emma,garcia,emma_garcia238@example.com,Germany,2023-07-14
CUST_00761,Emma,Johnson,,NULL,2023-11-27
CUST_00054,Sophia,Johnson,sophia_johnson53@example.com,Australia,2022-01-28
CUST_00328,Ava,garcia,ava_garcia327@example.com,Japan,2023-10-30
CUST_00767,Mia,Rodriguez,mia_rodriguez766@example.com,NULL,2023-02-05
CUST_00443,James,Brown,,Germany,2023-02-23
CUST_00759,William,Davis,william_davis758@example.com,Australia,2022-05-31
CUST_00371,Emma,Brown,emma_brown370@example.com,Germany,2023-11-04
CUST_00008,Sophia,Johnson,sophia_johnson7@example.com,"United State",2022-11-26
CUST_00349,olivia,Brown,olivia_brown348@example.com,NULL,2022-04-14
CUST_00994,Isabella,Johnson,isabella_johnson993@example.com,France,2022-08-01
CUST_00178,Sophia,Johnson,sophia_johnson177@example.com,UK,2022-03-26
CUST_00833,William,Martinez,william_martinez832@example.com,NULL,2022-12-16
CUST_00797,Ava,Jones,ava_jones796@example.com,UK,2022-06-14
CUST_00087,Liam,Jones,liam_jones86@example.com,NULL,2022-11-07
CUST_00380,James,williams,james_williams379@example.com,Japan,2023-07-15
CUST_00162,Emma,Rodriguez,emma_rodriguez161example.com,"United State",2028-01-01
CUST_00458,oliver,Smith,oliver_smith457@example.com,"United State",2023-05-31
CUST_00778,Noah,garcia,noah_garcia777@example.com,NULL,2022-11-04
CUST_00643,Liam,williams,liam_williams642@example.com,Australia,2023-02-27
CUST_00055,Sophia,Rodriguez,sophia_rodriguez54@example.com,"United State",2022-01-29
CUST_00264,Liam,Johnson,liam_johnson263@example.com,Japan,2022-02-11
CUST_00644,Noah,Davis,noah_davis643@example.com,Germany,2022-12-20
CUST_00678,Ava,Rodriguez,ava_rodriguez677@example.com,NULL,2022-02-08
CUST_00222,Liam,Miller,liam_miller221@example.com,Canada,2023-05-15
CUST_00114,Benjamin,Jones,benjamin_jones113@example.com,Australia,2023-02-09
CUST_00113,Ava,Jones,ava_jones112@example.com,Australia,2022-12-24
CUST_00502,Benjamin,Brown,benjamin_brown501@example.com,UK,2022-02-04
CUST_00194,Liam,Johnson,liam_johnson193@example.com,Canada,2028-01-01
CUST_00175,Benjamin,Johnson,benjamin_johnson174@example.com,"United State",2022-08-26
CUST_00880,Benjamin,Miller,benjamin_miller879@example.com,Canada,2022-07-17
CUST_00590,Mia,Brown,mia_brown589example.com,UK,2022-09-18
CUST_00827,Mia,Martinez,mia_martinez826@example.com,Japan,2023-08-06
CUST_00018,Mia,Rodriguez,mia_rodriguez17example.com,France,2028-01-01
CUST_00019,Ava,Jones,ava_jones18@example.com,NULL,2023-08-03
CUST_00424,oliver,williams,oliver_williams423@example.com,NULL,2023-08-03
CUST_00144,Emma,Davis,emma_davis143@example.com,"United State",2022-02-15
CUST_00286,James,garcia,james_garcia285@example.com,Japan,2023-09-21
CUST_00477,Ava,Davis,,Japan,2023-01-05
CUST_00429,Sophia,Brown,sophia_brown428@example.com,Canada,2023-05-09
CUST_00305,Mia,Davis,mia_davis304@example.com,NULL,2022-02-05
CUST_00846,Ava,Davis,ava_davis845@example.com,"United State",2022-06-06
CUST_00670,Benjamin,williams,benjamin_williams669example.com,NULL,2022-11-11
CUST_00032,William,garcia,william_garcia31@example.com,NULL,2022-05-30
CUST_00097,Sophia,Rodriguez,sophia_rodriguez96@example.com,Germany,2022-02-21
CUST_00723,Emma,garcia,emma_garcia722@example.com,Canada,2028-01-01
CUST_00435,oliver,Smith,oliver_smith434@example.com,NULL,2022-08-10
CUST_00215,Liam,Brown,liam_brown214@example.com,Australia,2022-03-31
CUST_00919,Noah,Miller,noah_miller918@example.com,Australia,2023-07-20
CUST_00736,Liam,Rodriguez,liam_rodriguez735@example.com,"United State",2022-06-21
CUST_00892,oliver,Martinez,oliver_martinez891@example.com,Canada,2022-02-16
CUST_00327,William,Rodriguez,william_rodriguez326@example.com,NULL,2023-05-09
CUST_00561,oliver,Martinez,oliver_martinez560@example.com,UK,2023-01-03
CUST_00360,olivia,Johnson,olivia_johnson359@example.com,Germany,2022-07-05
CUST_00701,Emma,garcia,emma_garcia700@example.com,Japan,2022-07-29
CUST_00845,Noah,Davis,noah_davis844@example.com,Canada,2023-07-06
CUST_00476,Ava,Jones,ava_jones475@example.com,Canada,2022-06-17
CUST_00342,Isabella,Brown,isabella_brown341example.com,"United State",2022-09-12
CUST_00630,Mia,Miller,mia_miller629@example.com,Japan,2023-03-12
CUST_00148,olivia,Miller,,Canada,2023-11-19
CUST_00689,James,Davis,james_davis688@example.com,UK,2023-09-11
CUST_00361,William,Martinez,william_martinez360example.com,France,2022-05-14
CUST_00084,oliver,Johnson,oliver_johnson83@example.com,"United State",2023-11-28
CUST_00049,Emma,Miller,emma_miller48@example.com,Australia,2023-04-05
CUST_00469,Isabella,Miller,isabella_miller468@example.com,Australia,2022-06-28
CUST_00156,Ava,Miller,ava_miller155@example.com,NULL,2023-06-10
CUST_00871,Ava,Miller,ava_miller870@example.com,Australia,2022-11-18
CUST_00662,Isabella,garcia,isabella_garcia661@example.com,"United State",2023-10-25
CUST_00063,William,Johnson,william_johnson62@example.com,France,2023-08-19
CUST_00285,Liam,garcia,liam_garcia284@example.com,NULL,2023-03-24
CUST_00177,Ava,Davis,ava_davis176@example.com,Canada,2023-11-28
CUST_00161,Benjamin,garcia,benjamin_garcia160@example.com,Australia,2023-07-10
CUST_00501,James,williams,james_williams500@example.com,Canada,2022-05-05
CUST_00710,Sophia,Martinez,sophia_martinez709@example.com,Canada,2023-11-13
CUST_00180,Ava,Johnson,ava_johnson179@example.com,Australia,2023-06-09
CUST_00025,Noah,Jones,noah_jones24@example.com,NULL,2028-01-01
CUST_00664,Sophia,Brown,sophia_brown663@example.com,"United State",2023-01-03
CUST_00885,Liam,Brown,,NULL,2023-01-14
CUST_00137,Emma,Brown,,Canada,2023-07-09
CUST_00763,Noah,Jones,noah_jones762@example.com,NULL,2023-07-08
CUST_00640,olivia,Rodriguez,olivia_rodriguez639@example.com,NULL,2022-10-15
CUST_00529,Ava,Smith,ava_smith528@example.com,NULL,2022-10-10
CUST_00347,Sophia,Jones,sophia_jones346@example.com,Germany,2023-11-09
CUST_00418,William,williams,william_williams417@example.com,Australia,2023-01-03
CUST_00475,Emma,williams,emma_williams474@example.com,France,2022-11-20
CUST_00917,Benjamin,garcia,benjamin_garcia916@example.com,France,2022-08-15
CUST_00386,Isabella,Smith,isabella_smith385@example.com,Germany,2023-07-30
CUST_00963,Emma,Jones,emma_jones962@example.com,Canada,2023-08-17
CUST_00075,Mia,garcia,mia_garcia74@example.com,"United State",2023-11-27
CUST_00602,Emma,Davis,emma_davis601@example.com,NULL,2022-02-15
CUST_00537,oliver,Martinez,oliver_martinez536@example.com,NULL,2022-06-01
CUST_00244,Sophia,Brown,,Canada,2023-09-19
CUST_00077,Ava,Brown,,NULL,2023-02-01
CUST_00803,Mia,williams,mia_williams802@example.com,Canada,2022-05-17
CUST_00666,Sophia,Johnson,sophia_johnson665@example.com,Australia,2023-04-06
CUST_00117,oliver,Martinez,,Australia,2022-08-27
CUST_00313,oliver,Martinez,oliver_martinez312@example.com,Canada,2022-12-06
CUST_00436,James,Davis,james_davis435@example.com,Germany,2023-08-20
CUST_00202,Sophia,williams,sophia_williams201@example.com,NULL,2023-09-21
CUST_00137,Emma,Brown,,Canada,2023-07-09
CUST_00309,Isabella,Miller,isabella_miller308@example.com,Australia,2022-01-13
CUST_00431,olivia,williams,olivia_williams430@example.com,"United State",2023-03-01
CUST_00661,Liam,Rodriguez,liam_rodriguez660@example.com,Japan,2023-05-09
CUST_00371,Emma,Brown,emma_brown370@example.com,Germany,2023-11-04
CUST_00567,Benjamin,Smith,benjamin_smith566@example.com,"United State",2022-09-09
CUST_00831,Benjamin,Jones,benjamin_jones830@example.com,Canada,2023-01-12
CUST_00001,Noah,Martinez,,Canada,2022-05-09
CUST_00825,Mia,Johnson,mia_johnson824@example.com,"United State",2028-01-01
CUST_00182,Sophia,Miller,sophia_miller181@example.com,Australia,2022-09-06
CUST_00981,olivia,Martinez,olivia_martinez980@example.com,"United State",2022-06-11
CUST_00622,olivia,williams,olivia_williams621@example.com,Germany,2022-07-20
CUST_00924,Sophia,Jones,sophia_jones923@example.com,Australia,2022-02-14
CUST_00405,Mia,Miller,,France,2022-01-07
CUST_00613,William,Miller,william_miller612@example.com,Canada,2022-11-29
CUST_00814,Mia,Martinez,mia_martinez813@example.com,"United State",2023-09-27
CUST_00769,olivia,garcia,olivia_garcia768@example.com,"United State",2023-10-03
CUST_00407,Liam,Jones,liam_jones406@example.com,"United State",2023-03-25
CUST_00779,Isabella,garcia,isabella_garcia778@example.com,Germany,2023-11-19
CUST_00726,oliver,Martinez,oliver_martinez725@example.com,Australia,2023-06-22
CUST_00297,William,Brown,william_brown296@example.com,Australia,2023-07-08
CUST_00372,James,Johnson,james_johnson371@example.com,"United State",2023-10-11
CUST_00462,Sophia,garcia,,NULL,2022-04-06
CUST_00029,William,williams,william_williams28@example.com,Japan,2022-04-01
CUST_00051,James,Jones,james_jones50@example.com,Canada,2022-07-24
CUST_00378,olivia,williams,olivia_williams377@example.com,Germany,2023-06-01
CUST_00799,James,Davis,james_davis798@example.com,Canada,2022-04-13
CUST_00604,Emma,Martinez,emma_martinez603@example.com,UK,2022-07-17
CUST_00106,oliver,Jones,oliver_jones105@example.com,Japan,2023-09-04
CUST_00127,Sophia,Johnson,sophia_johnson126@example.com,Canada,2022-01-07
CUST_00175,Benjamin,Johnson,benjamin_johnson174@example.com,"United State",2022-08-26
CUST_00805,Sophia,Martinez,sophia_martinez804@example.com,Australia,2023-10-04
CUST_00888,oliver,Miller,oliver_miller887example.com,NULL,2022-08-09
CUST_00133,Isabella,garcia,isabella_garcia132@example.com,"United State",2023-06-02
CUST_00956,James,Brown,james_brown955@example.com,Canada,2023-01-19
CUST_00356,Mia,garcia,mia_garcia355@example.com,NULL,2022-05-22
CUST_00460,oliver,Davis,oliver_davis459@example.com,Australia,2023-08-24
CUST_00683,James,Smith,,Australia,2022-01-30
CUST_00828,Emma,Jones,,"United State",2023-09-09
CUST_00199,Isabella,Davis,,Japan,2022-11-23
CUST_00987,Benjamin,Davis,benjamin_davis986@example.com,NULL,2022-01-19
CUST_00210,William,Smith,william_smith209@example.com,Canada,2023-06-02
CUST_00738,olivia,Smith,olivia_smith737@example.com,Australia,2022-06-16
CUST_00141,olivia,Brown,olivia_brown140@example.com,NULL,2023-07-12
CUST_00218,Ava,Martinez,ava_martinez217@example.com,Japan,2023-08-10
CUST_00396,Noah,Brown,noah_brown395@example.com,NULL,2023-09-26
CUST_00363,Mia,Rodriguez,mia_rodriguez362@example.com,Germany,2023-11-17
CUST_00302,Sophia,garcia,,Australia,2022-08-20
CUST_00346,olivia,Brown,olivia_brown345@example.com,NULL,2023-10-29
CUST_00960,Isabella,Rodriguez,,NULL,2022-04-11
CUST_00637,Isabella,Davis,isabella_davis636@example.com,Canada,2022-10-29
CUST_00712,William,Jones,,Canada,2022-06-20
CUST_00134,Isabella,williams,isabella_williams133@example.com,Australia,2022-07-30
CUST_00979,Liam,Jones,liam_jones978@example.com,Canada,2022-11-01
CUST_00872,Emma,Jones,emma_jones871@example.com,NULL,2023-04-02
CUST_00966,Liam,garcia,liam_garcia965@example.com,Japan,2023-03-26
CUST_00973,Sophia,Jones,sophia_jones972@example.com,Australia,2022-02-28
CUST_00011,Mia,Rodriguez,mia_rodriguez10@example.com,Australia,2023-02-28
CUST_00660,William,Miller,william_miller659@example.com,Australia,2023-02-18
CUST_00069,Benjamin,Davis,benjamin_davis68@example.com,NULL,2023-05-25
CUST_00283,Noah,williams,noah_williams282@example.com,Canada,2022-06-01
CUST_00811,James,Brown,james_brown810@example.com,Australia,2023-04-26
CUST_00794,Emma,Martinez,emma_martinez793example.com,Japan,2022-02-25
CUST_00292,James,Miller,james_miller291@example.com,Australia,2022-12-26
CUST_00932,Liam,Johnson,liam_johnson931@example.com,NULL,2023-02-16
CUST_00755,William,williams,william_williams754example.com,France,2022-04-18
CUST_00627,Sophia,Rodriguez,sophia_rodriguez626@example.com,NULL,2023-01-29
CUST_00095,Sophia,Martinez,sophia_martinez94@example.com,NULL,2023-08-15
CUST_00976,Benjamin,Davis,benjamin_davis975@example.com,NULL,2023-05-30
CUST_00130,Isabella,Jones,isabella_jones129@example.com,NULL,2022-08-15
CUST_00685,Mia,garcia,mia_garcia684@example.com,UK,2023-02-27
CUST_00844,Ava,Johnson,,"United State",2022-07-12
CUST_00324,olivia,williams,,NULL,2022-11-09
CUST_00047,Isabella,Rodriguez,isabella_rodriguez46example.com,Canada,2023-09-25
CUST_00953,James,Martinez,james_martinez952@example.com,France,2023-01-19
CUST_00261,olivia,Brown,olivia_brown260@example.com,Canada,2022-12-01
CUST_00648,Mia,Jones,mia_jones647@example.com,"United State",2023-08-22
CUST_00980,olivia,Miller,olivia_miller979@example.com,Japan,2023-01-29
CUST_00988,olivia,Jones,olivia_jones987@example.com,NULL,2022-01-12
CUST_00696,Mia,Jones,mia_jones695@example.com,Germany,2022-01-25
CUST_00948,Noah,Jones,noah_jones947@example.com,Canada,2023-06-24
CUST_00216,Liam,Brown,liam_brown215@example.com,Japan,2023-09-17
CUST_00877,Emma,garcia,emma_garcia876@example.com,NULL,2023-10-29
CUST_00228,William,Jones,william_jones227@example.com,France,2023-02-10
CUST_00815,Sophia,garcia,sophia_garcia814@example.com,"United State",2022-09-24
CUST_00159,Sophia,Jones,sophia_jones158@example.com,Canada,2022-09-09
CUST_00909,olivia,Rodriguez,olivia_rodriguez908@example.com,Canada,2022-05-24
CUST_00806,Liam,Davis,liam_davis805@example.com,NULL,2023-09-25
CUST_00118,Sophia,garcia,sophia_garcia117@example.com,NULL,2023-07-18
CUST_00974,Emma,williams,emma_williams973@example.com,Canada,2022-04-24
CUST_00842,olivia,Davis,olivia_davis841@example.com,France,2023-09-09
CUST_00635,oliver,Johnson,oliver_johnson634@example.com,France,2022-03-21
CUST_00517,Liam,Smith,liam_smith516@example.com,"United State",2023-05-13
CUST_00522,Isabella,Johnson,isabella_johnson521@example.com,Canada,2023-06-23
CUST_00834,Mia,Brown,mia_brown833@example.com,Australia,2023-10-25
CUST_00598,Ava,Miller,ava_miller597@example.com,Canada,2022-11-06
CUST_00196,Isabella,Rodriguez,isabella_rodriguez195@example.com,UK,2023-02-05
CUST_00254,Ava,garcia,ava_garcia253@example.com,Canada,2023-08-01
CUST_00985,Sophia,garcia,sophia_garcia984@example.com,NULL,2022-09-14
CUST_00951,Emma,Martinez,emma_martinez950@example.com,NULL,2022-12-02
CUST_00411,Ava,Brown,ava_brown410@example.com,Canada,2023-10-24
CUST_00097,Sophia,Rodriguez,sophia_rodriguez96@example.com,Germany,2022-02-21
CUST_00441,Mia,Miller,mia_miller440@example.com,"United State",2023-03-16
CUST_00550,Benjamin,Johnson,benjamin_johnson549@example.com,Germany,2022-07-10
CUST_00157,James,Johnson,james_johnson156@example.com,Canada,2023-01-15
CUST_00420,Noah,Jones,noah_jones419@example.com,Japan,2022-01-20
CUST_00923,James,Smith,james_smith922@example.com,France,2022-11-27
CUST_00231,Sophia,williams,sophia_williams230@example.com,"United State",2022-04-15
CUST_00478,Isabella,Jones,isabella_jones477@example.com,Canada,2023-09-13
CUST_00289,oliver,Brown,oliver_brown288@example.com,Australia,2022-03-21
CUST_00669,Liam,Smith,liam_smith668@example.com,"United State",2028-01-01
CUST_00623,William,Jones,william_jones622@example.com,NULL,2023-03-22
CUST_00015,Mia,Miller,mia_miller14@example.com,NULL,2022-12-27
CUST_00500,James,Smith,james_smith499@example.com,NULL,2023-02-06
CUST_00448,Benjamin,Miller,benjamin_miller447@example.com,France,2022-08-24
CUST_00554,Ava,Brown,ava_brown553@example.com,France,2023-01-27
CUST_00968,Mia,garcia,mia_garcia967@example.com,France,2023-07-05
CUST_00179,Sophia,williams,sophia_williams178@example.com,"United State",2022-11-12
CUST_00391,olivia,Johnson,olivia_johnson390@example.com,Australia,2022-02-11
CUST_00579,Noah,Rodriguez,noah_rodriguez578@example.com,NULL,2022-06-01
CUST_00646,Mia,Miller,mia_miller645@example.com,NULL,2023-04-05
CUST_00198,Liam,Johnson,liam_johnson197@example.com,Canada,2023-04-12
CUST_01000,Benjamin,garcia,benjamin_garcia999@example.com,"United State",2023-09-16
CUST_00039,William,Johnson,william_johnson38@example.com,UK,2023-03-26
CUST_00947,Liam,Smith,liam_smith946@example.com,France,2022-04-24
CUST_00104,Sophia,Martinez,sophia_martinez103@example.com,Canada,2023-06-06
CUST_00320,James,Rodriguez,james_rodriguez319@example.com,NULL,2023-01-17
CUST_00821,James,Smith,james_smith820@example.com,Australia,2023-05-20
CUST_00974,Emma,williams,emma_williams973@example.com,Canada,2022-04-24
CUST_00962,Mia,Jones,mia_jones961@example.com,NULL,2023-07-11
CUST_00503,Benjamin,Johnson,benjamin_johnson502@example.com,Australia,2022-11-16
CUST_00225,oliver,williams,oliver_williams224@example.com,Canada,2028-01-01
CUST_00145,Noah,Rodriguez,noah_rodriguez144@example.com,"United State",2022-10-24
CUST_00665,Mia,Davis,mia_davis664@example.com,NULL,2023-08-31
CUST_00993,Mia,Johnson,mia_johnson992@example.com,France,2028-01-01
CUST_00143,Mia,Miller,mia_miller142@example.com,"United State",2022-03-10
CUST_00575,oliver,williams,oliver_williams574@example.com,Japan,2022-11-12
CUST_00023,James,Martinez,james_martinez22@example.com,Australia,2023-03-17
CUST_00865,Emma,Brown,emma_brown864@example.com,NULL,2022-03-29
CUST_00422,Isabella,Rodriguez,isabella_rodriguez421@example.com,Canada,2023-08-27
CUST_00637,Isabella,Davis,isabella_davis636@example.com,Canada,2022-10-29
CUST_00691,Isabella,Davis,isabella_davis690@example.com,Australia,2028-01-01
CUST_00800,Benjamin,Jones,benjamin_jones799@example.com,Germany,2023-07-15
CUST_00526,Isabella,garcia,isabella_garcia525@example.com,France,2022-11-28
CUST_00616,Liam,Jones,liam_jones615@example.com,Canada,2022-09-07
CUST_00295,Sophia,williams,sophia_williams294@example.com,"United State",2023-09-21
CUST_00840,James,Martinez,james_martinez839@example.com,NULL,2022-03-22
CUST_00296,Benjamin,Smith,benjamin_smith295@example.com,Germany,2022-06-10
CUST_00402,Noah,Rodriguez,noah_rodriguez401@example.com,Japan,2023-10-25
CUST_00089,oliver,garcia,oliver_garcia88@example.com,"United State",2023-10-19
CUST_00601,William,williams,,Australia,2022-05-16
CUST_00132,Isabella,Brown,isabella_brown131@example.com,Germany,2022-03-25
CUST_00574,Isabella,Martinez,isabella_martinez573@example.com,NULL,2022-06-24
CUST_00078,Liam,Jones,liam_jones77@example.com,UK,2022-10-20
CUST_00851,Sophia,Martinez,,France,2023-04-30
CUST_00005,Emma,williams,emma_williams4@example.com,Canada,2022-03-07
CUST_00725,Sophia,Davis,sophia_davis724@example.com,Canada,2023-03-01
CUST_00798,Mia,garcia,mia_garcia797@example.com,Canada,2022-10-08
CUST_00270,olivia,Johnson,olivia_johnson269@example.com,Canada,2023-04-18
CUST_00873,Isabella,Martinez,isabella_martinez872@example.com,Japan,2023-10-27
CUST_00918,James,garcia,james_garcia917example.com,Australia,2023-09-13
CUST_00513,Isabella,williams,isabella_williams512@example.com,Australia,2022-01-01
CUST_00588,olivia,Martinez,olivia_martinez587@example.com,NULL,2022-01-25
CUST_00376,James,Davis,james_davis375@example.com,NULL,2022-01-05
CUST_00334,olivia,garcia,olivia_garcia333@example.com,UK,2022-11-11
CUST_00236,Mia,Johnson,mia_johnson235@example.com,Japan,2022-01-28
CUST_00318,Benjamin,Rodriguez,benjamin_rodriguez317@example.com,Australia,2022-01-30
CUST_00911,Benjamin,Davis,benjamin_davis910@example.com,Canada,2023-04-16
CUST_00777,Liam,Martinez,liam_martinez776@example.com,"United State",2023-06-28
CUST_00785,Noah,Jones,noah_jones784@example.com,Canada,2022-02-07
CUST_00329,olivia,Rodriguez,olivia_rodriguez328@example.com,Germany,2022-11-24
CUST_00321,James,williams,james_williams320@example.com,Australia,2022-06-17
CUST_00013,olivia,Davis,olivia_davis12@example.com,"United State",2023-01-17
CUST_00898,olivia,Miller,olivia_miller897example.com,Australia,2022-09-21
CUST_00172,Mia,Jones,mia_jones171@example.com,"United State",2028-01-01
